Probe_ID	Gene_Symbol
6450274	POLR3G
6520463	POLR3G
5490703	POLR3GL
2450634	POLR3H
3870364	POLR3H
7200224	POLR3H
7000703	POLR3K
1990053	POLRMT
4730292	POLS
3930475	POM121
2120156	POM121C
1110471	POM121L10P
5960037	POM121L1P
3060427	POM121L2
1090706	POM121L4P
5080072	POMC
5260291	POMC
2940224	POMGNT1
1030010	POMP
6560717	POMP
1300364	POMT1
4390687	POMT1
4780632	POMT1
6290292	POMT2
6290678	POMZP3
460154	PON1
3710180	PON1
3140390	PON2
7150167	PON2
4210228	PON3
3840397	POP1
1410528	POP4
4560528	POP5
6550484	POP5
2480554	POP7
4070025	POPDC2
1470324	POPDC3
1230754	POR
3290343	PORCN
6510168	PORCN
510246	POSTN
1050747	POSTN
3840762	POT1
4860735	POT1
6250477	POT1
3180477	POTE14
160193	POTE2
6900619	POTE2
60091	POTEA
2100414	POTEA
6380561	POTEA
6900685	POTEB
7570255	POTEB
290242	POTEC
6350132	POTED
3190010	POTEE
4850138	POTEF
4920477	POTEF
6860014	POTEG
3290541	POTEH
1010341	POU1F1
2710452	POU2AF1
7320687	POU2F1
650630	POU2F2
2070661	POU2F3
2640093	POU2F3
1050097	POU3F1
5340097	POU3F1
2490551	POU3F2
3310291	POU3F2
2260403	POU3F3
3190639	POU3F4
7400598	POU4F1
4760682	POU4F2
5550196	POU4F3
770615	POU5F1
5550577	POU5F1
290136	POU5F1P1
6450746	POU5F1P1
6330523	POU5F2
3140403	POU6F1
870192	POU6F2
770369	PP14571
3520408	PP8961
4050452	PPA1
460630	PPA2
770356	PPA2
6620491	PPA2
1230673	PPAN
6510201	PPAN-P2RY11
1030630	PPAP2A
1770201	PPAP2A
4490739	PPAP2A
3710678	PPAP2B
6220097	PPAP2B
7050575	PPAP2B
4250626	PPAP2C
6580754	PPAP2C
6620725	PPAP2C
2070592	PPAPDC1A
540047	PPAPDC1B
6370594	PPAPDC2
5260278	PPAPDC3
870441	PPARA
2470008	PPARA
6510093	PPARA
1070195	PPARBP
1110554	PPARD
2630168	PPARD
7510682	PPARD
380255	PPARG
830019	PPARG
1440324	PPARG
6450176	PPARG
580390	PPARGC1A
5340433	PPARGC1B
4070132	PPAT
2230563	PPBP
7650072	PPBPL2
3140112	PPCDC
2570725	PPCS
2850192	PPCS
4590403	PPDPF
5390474	PPEF1
7210564	PPEF1
5090364	PPEF2
6130288	PPEF2
130608	PPFIA1
610445	PPFIA1
1260551	PPFIA1
7610162	PPFIA1
1190470	PPFIA2
2260647	PPFIA3
7570095	PPFIA4
1940450	PPFIBP1
2680131	PPFIBP1
3390364	PPFIBP1
4010414	PPFIBP1
6900053	PPFIBP2
1430706	PPHLN1
2450102	PPHLN1
2570373	PPHLN1
2810730	PPHLN1
1850035	PPIA
5890528	PPIAL4A
1300446	PPIAL4C
840220	PPIAL4G
1770600	PPIAP19
1980703	PPIAP19
2900112	PPIB
2970735	PPIC
7000114	PPIC
2810707	PPID
3610220	PPID
2690634	PPIE
2810653	PPIE
5390181	PPIE
6250220	PPIE
2900072	PPIF
150164	PPIG
5340341	PPIG
5130241	PPIH
4200612	PPIL1
2750521	PPIL2
3360437	PPIL2
7200382	PPIL2
1430161	PPIL3
3780048	PPIL3
4390390	PPIL3
7320326	PPIL3
3850386	PPIL4
10253	PPIL5
840079	PPIL5
3940161	PPIL5
4830427	PPIL5
5130044	PPIL5
3120259	PPIL6
4390754	PPL
3120523	PPM1A
3310402	PPM1A
6100128	PPM1A
6520390	PPM1A
1850228	PPM1B
3450681	PPM1B
6280138	PPM1B
6520739	PPM1B
7380041	PPM1B
5690554	PPM1D
6280059	PPM1E
240348	PPM1F
940202	PPM1G
3140008	PPM1G
450414	PPM1H
7200170	PPM1J
130201	PPM1K
5870189	PPM1K
7160593	PPM1K
460615	PPM1L
7150253	PPM1M
1110192	PPM2C
830411	PPME1
3120609	PPOX
3990368	PPP1CA
4210414	PPP1CA
5720017	PPP1CB
6200369	PPP1CB
2760292	PPP1CC
6480474	PPP1R10
620376	PPP1R11
4010400	PPP1R12A
2000014	PPP1R12B
2650475	PPP1R12B
3450220	PPP1R12C
3420228	PPP1R13B
1240176	PPP1R13L
6020468	PPP1R14A
5290097	PPP1R14B
5490437	PPP1R14C
1300162	PPP1R14D
1340600	PPP1R15A
5670609	PPP1R15B
6370156	PPP1R15B
3140408	PPP1R16A
5490333	PPP1R16B
2750563	PPP1R1A
540553	PPP1R1B
1940747	PPP1R1B
5720639	PPP1R1B
3940561	PPP1R1C
4860017	PPP1R1C
5560403	PPP1R1C
4250343	PPP1R2
5700328	PPP1R2P3
3290670	PPP1R2P9
1340035	PPP1R3A
5860601	PPP1R3A
3940682	PPP1R3B
5870608	PPP1R3B
6580593	PPP1R3C
1230068	PPP1R3D
1710113	PPP1R3E
1500162	PPP1R3F
3440368	PPP1R7
2480747	PPP1R8
4610239	PPP1R8
5270373	PPP1R8
5260307	PPP1R9A
1430470	PPP1R9B
1740240	PPP2CA
3190647	PPP2CA
270296	PPP2CB
3940528	PPP2CB
6840280	PPP2CB
5570767	PPP2R1A
4670706	PPP2R1B
4850196	PPP2R1B
5080685	PPP2R1B
3710594	PPP2R2A
620369	PPP2R2B
1990019	PPP2R2B
4010176	PPP2R2B
4640474	PPP2R2B
6020523	PPP2R2B
6860564	PPP2R2B
460131	PPP2R2C
2600605	PPP2R2C
3450047	PPP2R2C
6020288	PPP2R2C
1010379	PPP2R2D
5130470	PPP2R2D
5420747	PPP2R2D
3420519	PPP2R3A
5090465	PPP2R3A
6130411	PPP2R3A
6560152	PPP2R3A
3170494	PPP2R3B
3440315	PPP2R3B
5360020	PPP2R3B
1820072	PPP2R3C
5270138	PPP2R3C
1740441	PPP2R4
1940538	PPP2R4
3060133	PPP2R4
6040114	PPP2R4
5870746	PPP2R5A
3290386	PPP2R5B
150356	PPP2R5C
780068	PPP2R5C
1170626	PPP2R5C
6270647	PPP2R5C
2030278	PPP2R5D
3710010	PPP2R5D
5090035	PPP2R5D
7160626	PPP2R5E
2940537	PPP3CA
4290475	PPP3CA
7400546	PPP3CB
5690382	PPP3CC
6200768	PPP3R1
360341	PPP3R2
4280291	PPP4C
2060286	PPP4R1
5560020	PPP4R1
3930270	PPP4R1L
5050750	PPP4R1L
5960746	PPP4R2
2340402	PPP4R4
6250561	PPP4R4
6520162	PPP4R4
7610411	PPP4R4
6770593	PPP5C
670408	PPP6C
3870255	PPPDE1
380541	PPPDE2
7160100	PPRC1
7200041	PPT1
1660575	PPT2
1780397	PPT2
4780059	PPT2
1090546	PPTC7
770379	PPWD1
3140148	PPY
1710427	PPY2
4120400	PPYR1
450315	PQBP1
3400196	PQBP1
4810228	PQBP1
4640131	PQLC1
3710170	PQLC2
5050411	PQLC2
7550176	PQLC2
7000382	PQLC3
4060592	PRAC
5910403	PRAC
5270093	PRAF2
2640441	PRAGMIN
2490072	PRAM1
2570603	PRAME
2690519	PRAME
4480301	PRAME
3290154	PRAMEF1
4290639	PRAMEF1
6650730	PRAMEF1
380435	PRAMEF10
1240114	PRAMEF10
2350112	PRAMEF10
4390131	PRAMEF10
290482	PRAMEF11
770114	PRAMEF11
2030201	PRAMEF12
4920543	PRAMEF13
6560195	PRAMEF13
5090689	PRAMEF14
4260131	PRAMEF15
5820554	PRAMEF15
1570626	PRAMEF16
6560059	PRAMEF17
6420463	PRAMEF18
2570152	PRAMEF19
2570754	PRAMEF2
2600156	PRAMEF20
1300086	PRAMEF21
6560333	PRAMEF22
840471	PRAMEF3
4640451	PRAMEF3
1190240	PRAMEF4
4060142	PRAMEF4
940176	PRAMEF5
5290291	PRAMEF5
6620131	PRAMEF6
2900458	PRAMEF7
4040543	PRAMEF7
6940128	PRAMEF7
1980066	PRAMEF8
7160398	PRAMEF9
2650047	PRAP1
1660358	PRB1
3130475	PRB1
4010224	PRB1
6370189	PRB2
6450719	PRB2
5260608	PRB3
5260722	PRB3
6560270	PRB4
2070494	PRC1
1430243	PRCC
6520156	PRCC
4760382	PRCD
1660300	PRCP
6110386	PRCP
450379	PRDM1
3840113	PRDM1
5260392	PRDM1
6220288	PRDM1
670128	PRDM10
2070753	PRDM10
4040468	PRDM11
6580619	PRDM12
1990603	PRDM13
770634	PRDM14
3360711	PRDM14
3450445	PRDM15
2120343	PRDM16
2630239	PRDM16
3400240	PRDM16
3830600	PRDM16
4060189	PRDM16
2690358	PRDM2
3710131	PRDM2
4120639	PRDM2
20243	PRDM4
2070056	PRDM5
6220768	PRDM6
3520192	PRDM7
7040431	PRDM8
2570025	PRDM9
6560343	PRDM9
6180446	PRDX1
6250280	PRDX1
840121	PRDX2
5960674	PRDX2
6550064	PRDX2
5570292	PRDX3
5820020	PRDX3
2650253	PRDX4
520750	PRDX5
2630056	PRDX5
3310564	PRDX5
7550343	PRDX6
2060274	PREB
3840619	PRED57
240288	PREI3
6400519	PREI3
6520379	PREI3
6220379	PRELID1
3450730	PRELID2
5820332	PRELID2
6650128	PRELP
7000446	PRELP
6940356	PREP
3940653	PREPL
5310204	PREPL
3780139	PREX1
5420360	PREX2
6330021	PREX2
6650521	PREX2
4670193	PRF1
4180594	PRG1
3840072	PRG2
2360128	PRG3
460014	PRG4
2760739	PRG4
840102	PRH1
2970372	PRH1
3400288	PRH2
1010274	PRHOXNB
5960343	PRIC285
1770224	PRICKLE1
1570168	PRICKLE2
840706	PRICKLE3
730114	PRICKLE4
2140273	PRIM1
6200390	PRIM1
5700279	PRIM2
1940634	PRIM2A
3450411	PRIM2A
4540348	PRIMA1
5820044	PRIMA1
6550678	PRINS
4150079	PRKAA1
6980750	PRKAA1
1770577	PRKAA2
1260440	PRKAB1
5860307	PRKAB2
2320086	PRKACA
5260133	PRKACA
520546	PRKACB
1470286	PRKACB
3830025	PRKACB
5670156	PRKACB
6290768	PRKACB
6510398	PRKACG
2140066	PRKAG1
6860092	PRKAG1
1050196	PRKAG2
3120279	PRKAG2
3360347	PRKAG2
6660414	PRKAG2
7000601	PRKAG3
130368	PRKAR1A
4390102	PRKAR1A
7050021	PRKAR1A
830463	PRKAR1B
4290170	PRKAR2A
5900309	PRKAR2B
6560564	PRKCA
3060538	PRKCABP
4490373	PRKCB
6840615	PRKCB
2190411	PRKCB1
3460564	PRKCB1
5090563	PRKCB1
4230626	PRKCD
6040196	PRKCD
7550307	PRKCDBP
1690039	PRKCE
6650484	PRKCG
3290731	PRKCH
3930561	PRKCI
4640576	PRKCQ
630280	PRKCSH
2850639	PRKCSH
130551	PRKCZ
650711	PRKCZ
2600307	PRKCZ
2750324	PRKCZ
4780681	PRKCZ
1070184	PRKD1
990138	PRKD2
6510446	PRKD2
4810450	PRKD3
770390	PRKDC
3390152	PRKDC
3850020	PRKDC
5490445	PRKDC
6290082	PRKG1
6860288	PRKG1
1510605	PRKG2
770021	PRKRA
1710746	PRKRIP1
1820253	PRKRIR
70139	PRKX
1470367	PRKX
1850687	PRKY
5860041	PRL
5820639	PRLH
4390497	PRLHR
2450025	PRLR
3060309	PRLR
4010471	PRM1
3780224	PRM2
3060484	PRM3
7320079	PRM3
7550040	PRM3
1170288	PRMT1
3460669	PRMT1
6400138	PRMT1
2450553	PRMT10
1470392	PRMT2
2640161	PRMT2
3850615	PRMT2
6760133	PRMT3
3850520	PRMT5
5700520	PRMT5
3890187	PRMT6
7200707	PRMT6
2100402	PRMT7
2480524	PRMT8
6060324	PRND
2710341	PRNP
3170162	PRNP
2600576	PRNPIP
2750328	PRNPIP
3060598	PRNPIP
5810368	PRNPIP
4070543	PRNT
6130100	PRO0132
1240754	PRO0611
5910746	PRO0628
7400504	PRO1768
520403	PRO1853
1740021	PRO1880
4810039	PROC
4490196	PROCA1
290181	PROCR
5860689	PRODH
6040364	PRODH2
1440609	PROK1
1030463	PROK2
6620044	PROKR1
1070747	PROKR2
5360441	PROL1
7400452	PROM1
4120193	PROM2
1070615	PROP1
6420008	PROS1
780767	PROSAPIP1
1050039	PROSC
5360689	PROX1
5670010	PROX2
6480746	PROZ
5860327	PRPF18
7050189	PRPF19
2260615	PRPF3
1190707	PRPF31
4260184	PRPF38A
4390370	PRPF38A
4760725	PRPF38B
6130598	PRPF39
6100441	PRPF4
650068	PRPF40A
4890209	PRPF40A
1570736	PRPF40B
4480347	PRPF40B
2810678	PRPF4B
5090386	PRPF4B
7100372	PRPF4B
7160671	PRPF6
6060349	PRPF8
5960180	PRPH
4590669	PRPH2
4780521	PRPS1
3460110	PRPS1L1
4060180	PRPS1L1
130619	PRPS2
7000521	PRPS2
6130747	PRPSAP1
290112	PRPSAP2
5890669	PRPSAP2
5050521	PRR10
2370072	PRR11
580400	PRR12
3890300	PRR13
6960471	PRR13
7570711	PRR14
580278	PRR15
7040093	PRR15
630243	PRR15L
10324	PRR16
1450717	PRR17
5290279	PRR18
3170255	PRR19
610228	PRR20B
6060064	PRR20C
4150343	PRR20D
2760017	PRR20E
2970746	PRR22
7200523	PRR23A
6110438	PRR25
3930754	PRR3
5670458	PRR3
1170278	PRR4
1660082	PRR5
5570445	PRR5
6130630	PRR5
7050747	PRR5
60653	PRR7
4490332	PRR8
7040397	PRRC1
7150673	PRRG1
3060605	PRRG2
730630	PRRG3
2230114	PRRG4
5810689	PRRG4
2760398	PRRT1
6350112	PRRT2
4070180	PRRT3
580431	PRRX1
3400372	PRRX1
4150204	PRRX2
4830379	PRSS1
2480692	PRSS12
430768	PRSS16
2690452	PRSS2
2490367	PRSS21
4780373	PRSS21
510546	PRSS22
2190184	PRSS23
7210600	PRSS27
5080139	PRSS3
2470364	PRSS33
5090307	PRSS35
5670392	PRSS36
3940605	PRSS37
6100632	PRSS38
4830431	PRSS42
3710470	PRSS48
1170598	PRSS7
4250471	PRSS7
990619	PRSS8
2360603	PRSSL1
940543	PRTFDC1
610402	PRTG
2120484	PRTG
4890747	PRTG
1770731	PRTN3
6420521	PRUNE
5420767	PRUNE2
7570576	PRUNE2
4040435	PRX
5490215	PRX
7040767	PRX
5050064	PRY
4040561	PRY2
6200086	PSAP
7650333	PSAP
6960241	PSAPL1
4850674	PSAT1
5720450	PSAT1
1660392	PSCA
6860719	PSCD1
990747	PSCD2
5390577	PSCD2
6510524	PSCD4
1980523	PSCDBP
2680386	PSCDBP
2190543	PSD
3360386	PSD2
780543	PSD3
2260050	PSD3
5560630	PSD3
6980187	PSD3
4730131	PSD4
3840730	PSEN1
4850725	PSEN1
5700538	PSEN1
6960719	PSEN1
20040	PSEN2
4040605	PSEN2
1110100	PSENEN
4900561	PSG1
4900477	PSG10
3290707	PSG11
1740408	PSG2
4290397	PSG2
1660221	PSG3
3440095	PSG3
3400474	PSG4
4210500	PSG4
5690681	PSG4
4480292	PSG5
6350471	PSG5
1690095	PSG6
5050377	PSG6
5960392	PSG6
6550563	PSG6
2230338	PSG7
6760253	PSG7
5130377	PSG8
4120243	PSG9
160332	PSIP1
5310747	PSIP1
830470	PSITPTE22
1660059	PSITPTE22
4060491	PSKH1
1980647	PSKH2
1940110	PSMA1
3370543	PSMA1
7560025	PSMA1
2140470	PSMA2
3460324	PSMA3
5720327	PSMA3
3420543	PSMA4
4040711	PSMA4
5080451	PSMA5
5080326	PSMA6
7040470	PSMA6
5050279	PSMA7
7040129	PSMA8
2760376	PSMB1
2000445	PSMB10
3130538	PSMB11
610138	PSMB2
3710332	PSMB3
580494	PSMB4
510315	PSMB5
2360682	PSMB6
1780543	PSMB7
3180026	PSMB8
3420632	PSMB8
4210706	PSMB8
7210326	PSMB8
1940180	PSMB9
6450692	PSMB9
830608	PSMC1
3060487	PSMC1
4230296	PSMC2
6960315	PSMC3
50382	PSMC3IP
3990148	PSMC3IP
4260324	PSMC3IP
5960504	PSMC3IP
150544	PSMC4
5360646	PSMC4
6180440	PSMC4
6580646	PSMC5
4780538	PSMC6
6100762	PSMC6
5090647	PSMD1
4070195	PSMD10
5340370	PSMD10
5360239	PSMD10
6220615	PSMD11
1690088	PSMD12
3440576	PSMD12
4120047	PSMD12
4610253	PSMD12
7210373	PSMD12
1440017	PSMD13
7550601	PSMD13
2600025	PSMD14
450403	PSMD2
60360	PSMD3
290376	PSMD4
2630463	PSMD4
5960739	PSMD4
6110446	PSMD4
3060750	PSMD5
990184	PSMD6
5810070	PSMD6
6290021	PSMD7
650369	PSMD8
2140189	PSMD9
150047	PSME1
4290491	PSME1
830403	PSME2
1450064	PSME3
2470427	PSME3
20671	PSME4
2710047	PSMF1
3290369	PSMF1
1010168	PSMG1
2450136	PSMG1
4260022	PSMG2
2650138	PSMG3
1240521	PSMG4
3190152	PSMG4
2450270	PSORS1C1
4640133	PSORS1C2
7000192	PSORS1C3
4200414	PSPC1
5690563	PSPC1
870753	PSPH
3800520	PSPH
3420537	PSPHL
6960113	PSPN
1070762	PSRC1
1510152	PSRC1
6290050	PSRC1
3710598	PSTK
7320747	PSTPIP1
4290368	PSTPIP2
510112	PTAFR
6110646	PTAR1
4260754	PTBP1
6060332	PTBP1
5820521	PTBP2
7150154	PTBP2
3180196	PTCD1
4890040	PTCD2
5310324	PTCD2
5390053	PTCD3
1410289	PTCH1
1230736	PTCH2
6860176	PTCHD1
4570156	PTCHD2
2450288	PTCHD3
4830095	PTCHD3
5960129	PTCHD3
4760445	PTCRA
4880600	PTCRA
60128	PTDSS1
6590324	PTDSS2
6840072	PTEN
6060754	PTENP1
110674	PTER
2000139	PTER
6130382	PTER
4060441	PTF1A
2810471	PTGDR
6940274	PTGDR
1820379	PTGDS
7150484	PTGER1
5900471	PTGER2
270754	PTGER3
1710703	PTGER3
2000349	PTGER3
2680441	PTGER3
4890438	PTGER3
5810497	PTGER3
6040446	PTGER3
7000427	PTGER3
2940438	PTGER4
1510181	PTGES
870113	PTGES2
6110161	PTGES2
1780719	PTGES3
770551	PTGFR
5570433	PTGFR
2680411	PTGFRN
5550332	PTGFRN
1990008	PTGIR
7150762	PTGIS
2570332	PTGR1
6450440	PTGR1
2650465	PTGR2
6220202	PTGR2
1070450	PTGS1
6840626	PTGS1
1820632	PTGS2
2260477	PTGS2
4150327	PTH
6960152	PTH
940646	PTH1R
6330593	PTH1R
580392	PTH2
3520176	PTH2R
1980593	PTHLH
6900414	PTHLH
450253	PTK2
2680750	PTK2
1570497	PTK2B
2810632	PTK2B
5960612	PTK2B
6330608	PTK6
7200020	PTK6
3450020	PTK7
6510050	PTK7
4290592	PTK9
460386	PTMA
7330379	PTMS
4390328	PTN
1400025	PTOV1
1030025	PTP4A1
6180414	PTP4A1
290608	PTP4A2
2320189	PTP4A2
3840280	PTP4A2
4250747	PTP4A2
4810736	PTP4A2
7560242	PTP4A2
1110561	PTP4A3
1190451	PTP4A3
4050047	PTP4A3
4480286	PTP4A3
5910594	PTP4A3
450138	PTPDC1
990653	PTPDC1
3520220	PTPDC1
730221	PTPLA
6040048	PTPLAD1
6420349	PTPLAD1
7150152	PTPLAD1
2900328	PTPLAD2
4560270	PTPLB
6980253	PTPLB
3370142	PTPMT1
4390703	PTPN1
2030523	PTPN11
3140364	PTPN12
3990136	PTPN12
1580520	PTPN13
3060609	PTPN13
450653	PTPN14
2030332	PTPN18
780343	PTPN2
3610370	PTPN2
3990731	PTPN2
3850647	PTPN20
1780594	PTPN20A
2900653	PTPN20B
3450594	PTPN20B
4610373	PTPN20B
7000273	PTPN20B
3870095	PTPN21
3400440	PTPN22
3870021	PTPN22
6560220	PTPN22
6580044	PTPN22
840408	PTPN23
1470746	PTPN3
3390075	PTPN4
3180170	PTPN5
5290670	PTPN5
2260482	PTPN6
4180019	PTPN6
6400465	PTPN6
3180671	PTPN7
3610082	PTPN7
3930279	PTPN9
4120348	PTPN9
1190725	PTPRA
2360246	PTPRA
3170593	PTPRA
5270743	PTPRA
5870273	PTPRA
160711	PTPRB
870095	PTPRC
2600408	PTPRC
6180288	PTPRC
6650193	PTPRC
1430341	PTPRCAP
4220441	PTPRD
5360681	PTPRD
2340673	PTPRE
2490240	PTPRE
2650482	PTPRE
6100347	PTPRE
3060398	PTPRF
5870553	PTPRF
450369	PTPRG
7400768	PTPRH
4210253	PTPRJ
6280201	PTPRK
5860356	PTPRM
3850603	PTPRN
4040091	PTPRN2
1660386	PTPRO
3940541	PTPRO
5720270	PTPRQ
2350132	PTPRR
6420273	PTPRR
1400739	PTPRS
5810474	PTPRS
630576	PTPRT
4780138	PTPRT
5220114	PTPRT
4070138	PTPRU
6620524	PTPRU
3800408	PTPRV
130754	PTPRZ1
4850301	PTRF
6370044	PTRH1
4900575	PTRH2
5560255	PTRH2
4050437	PTS
6280341	PTS
10414	PTTG1
1510291	PTTG1
4880168	PTTG1IP
6250053	PTTG1IP
7160722	PTTG2
5960224	PTTG3P
3460682	PTX3
5050082	PUF60
1690500	PUM1
3870543	PUM1
4250563	PUM2
50601	PURA
160608	PURA
6290546	PURB
5670450	PURG
5810482	PURG
60092	PUS1
1090669	PUS1
6100735	PUS1
5860544	PUS10
1050424	PUS3
4260100	PUS3
3940615	PUS7
540487	PUS7L
3390010	PUSL1
5490689	PVALB
650035	PVR
780524	PVR
4250113	PVR
6400603	PVRIG
990079	PVRL1
1740592	PVRL1
3840102	PVRL1
6550097	PVRL1
2140746	PVRL2
4890707	PVRL2
6370022	PVRL2
540156	PVRL3
4850500	PVRL3
1430332	PVRL4
990647	PVT1
2710475	PWP1
2970133	PWP2
4040020	PWRN1
4560026	PWRN2
4830246	PWWP2
6550612	PWWP2
1570576	PWWP2A
2650020	PWWP2B
7380615	PWWP2B
6400397	PXDN
3400184	PXDNL
3870554	PXDNL
5810376	PXDNL
6250458	PXK
540131	PXMP2
5550674	PXMP2
5820324	PXMP2
1090288	PXMP3
5570370	PXMP3
770431	PXMP4
1110296	PXMP4
3800670	PXMP4
6280554	PXMP4
6450541	PXN
4900682	PXT1
5570008	PYCARD
6860687	PYCARD
2320161	PYCR1
6510477	PYCR1
6520681	PYCR1
3940639	PYCR2
3180424	PYCRL
2470292	PYDC1
1050497	PYDC2
4540326	PYGB
2760427	PYGL
6250050	PYGM
6330086	PYGO1
5900474	PYGO2
2000451	PYHIN1
7000270	PYHIN1
7330538	PYHIN1
2120639	PYROXD1
6400309	PYY
3060047	PYY2
6220452	PYY2
7200484	PZP
2710253	QARS
6900450	QDPR
1260192	QKI
4570440	QKI
5220445	QKI
6960528	QKI
5570139	QPCT
7040338	QPCT
3400091	QPCTL
2940291	QPRT
6220754	QRFP
4010736	QRFPR
450608	QRICH1
4540291	QRICH1
7320743	QRICH1
7330368	QRICH2
3190681	QRSL1
1170192	QSER1
4120088	QSER1
2850021	QSOX1
4210634	QSOX1
290441	QSOX2
2100563	QTRT1
1660333	QTRTD1
2490204	QTRTD1
6940202	R3HCC1
1410044	R3HDM1
4860327	R3HDM1
2680273	R3HDM2
4570397	R3HDML
5860279	RAB10
780358	RAB11A
1190113	RAB11B
450278	RAB11FIP1
4050102	RAB11FIP1
6130156	RAB11FIP1
4760630	RAB11FIP2
4860180	RAB11FIP2
3610112	RAB11FIP3
6370195	RAB11FIP4
1260193	RAB11FIP5
1240164	RAB12
4670681	RAB12
4390487	RAB13
6250133	RAB14
5720392	RAB15
3460739	RAB17
1300768	RAB18
4060273	RAB19
7560719	RAB1A
1190386	RAB1B
20438	RAB1C
1240358	RAB20
1770661	RAB21
7050136	RAB22A
3930047	RAB23
4920497	RAB23
5390437	RAB23
6020719	RAB23
2360022	RAB24
5550474	RAB24
5910300	RAB24
6560373	RAB24
6590669	RAB24
50195	RAB25
2600240	RAB26
110010	RAB27A
2680044	RAB27A
4390561	RAB27A
6520703	RAB27A
4490750	RAB27B
4670097	RAB27B
1430500	RAB28
1990767	RAB28
5360379	RAB2A
670609	RAB2B
2900669	RAB30
6590341	RAB31
2190128	RAB32
6270301	RAB33A
5870594	RAB33B
5720136	RAB34
3390192	RAB35
7320129	RAB36
1030445	RAB37
1500600	RAB37
2100025	RAB37
3170022	RAB37
3830184	RAB37
5720544	RAB37
2600070	RAB38
6350598	RAB39
270010	RAB39B
3290468	RAB3A
6180195	RAB3B
4570474	RAB3C
4250494	RAB3D
3840079	RAB3GAP1
5700273	RAB3GAP2
3460161	RAB3IL1
1410603	RAB3IP
1990390	RAB3IP
4490241	RAB40A
4050379	RAB40AL
510484	RAB40B
7050193	RAB40C
4060338	RAB41
1820520	RAB42
50692	RAB43
3780408	RAB43
6200484	RAB43
5810097	RAB4A
1010047	RAB4B
7610167	RAB4B
670367	RAB5A
2850626	RAB5B
450164	RAB5C
7040278	RAB5C
4050349	RAB6A
5720091	RAB6A
4780463	RAB6B
50386	RAB6C
4730685	RAB7A
3290639	RAB7B
4540370	RAB7L1
7150678	RAB8A
1740497	RAB8B
2940451	RAB9A
6110296	RAB9B
460176	RAB9P1
70634	RABAC1
240110	RABEP1
110041	RABEP2
5270301	RABEP2
460519	RABEPK
2850538	RABGAP1
360221	RABGAP1L
1940707	RABGEF1
2750608	RABGEF1
940520	RABGGTA
4120438	RABGGTA
2600538	RABGGTB
3990482	RABGGTB
2230343	RABIF
4010338	RABIF
3390445	RABL2A
5080129	RABL2A
7400376	RABL2A
2360156	RABL2B
2940048	RABL2B
5860110	RABL3
2320707	RABL4
5490484	RABL5
630204	RAC1
6250300	RAC1
7650187	RAC1
110382	RAC2
5890273	RAC3
2190010	RACGAP1
3990121	RACGAP1
2260450	RAD1
5220243	RAD1
290079	RAD17
4150497	RAD17
5310475	RAD17
6060386	RAD17
1430725	RAD18
5420681	RAD18
2260551	RAD21
6040487	RAD21
3520095	RAD23A
6590725	RAD23B
1400253	RAD50
1450364	RAD50
270202	RAD51
630215	RAD51
3780609	RAD51
4150196	RAD51AP1
60201	RAD51AP2
510544	RAD51C
2260059	RAD51C
5910215	RAD51C
7610129	RAD51C
3140274	RAD51L1
6480152	RAD51L1
7400309	RAD51L1
3890347	RAD51L3
7570577	RAD51L3
7610450	RAD51L3
840273	RAD52
5050445	RAD52
1090450	RAD54B
3190349	RAD54B
1980291	RAD54L
620551	RAD54L2
2370102	RAD9A
2140709	RAD9B
2360181	RADIL
4780541	RAE1
6180356	RAE1
6860768	RAE1
2370253	RAET1E
6130097	RAET1E
5570020	RAET1G
6560592	RAET1G
5870022	RAET1K
730021	RAET1L
6100703	RAF1
6280739	RAG1
1570619	RAG1AP1
2140008	RAG1AP1
270446	RAG2
1470348	RAGE
520561	RAI1
2690735	RAI1
6370187	RAI14
580228	RAI2
2810382	RALA
940753	RALB
1190546	RALBP1
6940465	RALGAPA1
7000474	RALGAPA1
4900482	RALGAPA2
5340192	RALGAPA2
6660139	RALGAPB
770349	RALGDS
2140735	RALGDS
990280	RALGPS1
130646	RALGPS2
5270372	RALGPS2
6250630	RALGPS2
1340092	RALY
7200333	RALY
7400356	RALYL
7050064	RAMP1
5560474	RAMP2
7650070	RAMP2
3120341	RAMP3
6040347	RAMP3
1940377	RAN
6250707	RAN
4610047	RANBP1
7000735	RANBP1
2480468	RANBP10
3130288	RANBP17
1500300	RANBP2
4610162	RANBP2L1
1500195	RANBP3
2000465	RANBP3
2630719	RANBP3
5570091	RANBP3
1070689	RANBP3L
6480170	RANBP3L
50370	RANBP6
2760113	RANBP6
4610349	RANBP9
2900292	RANGAP1
6370719	RANGRF
630487	RAP1A
3400468	RAP1A
5890201	RAP1B
6590703	RAP1B
510142	RAP1BL
4890181	RAP1GAP
730035	RAP1GDS1
4260735	RAP1GDS1
5560139	RAP1GDS1
780050	RAP2A
1980463	RAP2B
2750341	RAP2B
4760438	RAP2C
1340414	RAPGEF1
6270037	RAPGEF1
7330343	RAPGEF1
4120615	RAPGEF2
4050300	RAPGEF3
2100753	RAPGEF4
20148	RAPGEF5
3390504	RAPGEF6
1940072	RAPGEFL1
2100241	RAPH1
3310669	RAPH1
4280398	RAPH1
4860301	RAPH1
4860408	RAPH1
4780370	RAPSN
